 Bin (ppm)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72
0.9616	10122.3952	9727.082239	11000.25263	17124.209	7006.201996	11701.63845	12810.0951	10926.05353	8667.376289	13709.50581	13641.6772	13111.995	10285.06275	12767.82819	10957.04606	8472.486152	9177.160982	6272.313876	33089.45114	27958.43077	25525.14666	31566.86375	25969.19528	25405.73283	5445.280701	3720.614045	5016.116936	4761.267657	3840.370427	4544.255478	3622.181188	1844.099922	3089.896095	3670.05744	3533.487183	5264.947158	4322.438435	3950.723572	3758.368234	4757.544191	4910.555058	3804.526997	5445.997808	5760.279941	5934.433297	6935.304863	5592.817389	7173.442253	3441.71282	4070.133091	4740.184956	5112.84881	4035.428692	3678.776554	3118.400327	3694.618391	3706.747782	4998.24737	3458.708709	4186.122002	3116.798999	3018.731692	2858.386741	2729.599662	2505.444828	2977.361498	17330.98054	18281.86754	18141.9107	19168.82312	18147.49431	18902.77915
0.97359	4765.363795	4702.131646	5453.01177	8669.948312	3508.999467	5904.150769	5712.49507	5481.408267	5432.668031	4928.983774	5752.984353	5321.87444	4168.370809	4717.268063	4277.054447	2697.247808	2970.346685	3081.882044	10528.94848	9081.914855	8217.020555	9415.859401	8058.664032	7546.441118	1743.132672	1528.592616	1621.975636	1576.935382	1390.416736	1836.382065	1901.640217	605.7170417	2533.7827	2275.838651	2253.77047	1785.025073	2691.909881	2541.545248	2283.574519	2670.88111	2244.374601	1747.281915	1301.0767	1432.206092	1584.327512	1852.908265	1525.073174	1747.892463	1281.782163	1452.866586	1502.407319	1543.096511	1267.177564	1053.35281	1064.003616	1287.031769	1209.652635	1672.37605	1188.093934	1395.245808	1117.872223	977.2428541	1032.341238	1024.989965	1084.775794	1043.670968	6199.143862	6544.00141	6858.078453	6837.605054	6870.786834	6867.520118
0.9939	9052.314555	8625.72054	10464.34728	16289.80688	6782.852078	10580.83046	13051.34298	11809.8342	10714.40261	15477.24203	14717.12126	14604.91092	9352.283128	11165.20289	9576.666318	7743.460854	8788.23602	6519.580141	6401.123109	5928.963522	5408.982773	7480.277662	5702.351263	4475.260486	4857.973406	4000.35766	4497.948154	4627.625989	4520.106555	4054.045634	13442.31474	1017.803221	12601.83652	14955.72313	17169.6974	4551.503913	19973.29104	18647.30932	18829.30693	20594.87244	19045.55708	15740.52722	1639.841002	1688.625076	1383.351187	1758.268951	1238.038234	1317.758399	5213.992434	5559.996472	7030.10728	7499.552778	5979.657943	4882.180906	3817.596524	4609.768724	5264.92592	5643.625766	4398.866443	5191.824992	4364.699786	4023.63737	3917.365003	4527.341446	4635.174772	4120.822779	3467.978622	3508.311795	3931.927963	3723.665629	3743.421	3608.040743
1.01361	331.223977	320.5581201	308.8060323	964.2473583	268.6981748	623.7693924	757.5821841	804.927704	560.6676066	1167.351645	1074.863411	1074.591953	460.4480851	475.1664112	393.2699591	213.257487	389.3883822	147.4992463	1340.264413	1404.38301	1257.086328	1916.921891	1031.814126	1137.630677	546.4507263	381.4770494	415.7554517	404.1772112	249.9182149	352.6716966	223.18911	179.812333	83.49579075	201.6836368	138.2467402	363.0585424	61.93248054	74.58932362	134.47381	218.2751861	333.8147032	400.1197258	43.15612387	82.63664686	162.0811198	134.8662848	161.6181551	185.2781436	272.8198175	42.58298825	154.9903745	301.7603228	184.6513185	214.2767455	173.6196731	242.7477554	212.7196612	239.7131381	226.0904649	210.2824691	74.56171398	70.51920902	84.12450051	75.98630016	44.69575644	67.85321151	371.1747719	380.7809888	575.0466451	476.2658012	510.4617873	512.1617978
1.0234	120.9563315	118.6344227	127.7988154	286.4460504	66.00595925	126.2782006	128.5861992	175.5148048	116.1930312	202.4686908	199.4695781	289.6093982	79.62953208	119.5271821	93.27693879	86.94261816	63.34365248	270.9454507	215.9453503	232.6939292	133.9492675	474.4379014	95.16174182	121.7557657	78.9407951	61.55337923	111.3953686	57.42105188	70.89294457	54.45983233	43.70241214	457.5572368	238.3836269	33.59449672	32.41954473	77.38089586	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	34.77282343	3.321920937	3.193682372	36.64948245	0.002004797	23.11879908	13.2415619	30.5226186	12.2223309	0.002004797	0.002004797	31.79941737	32.9091018	13.10999564	14.62842552	20.56925158	0.671446964	37.77357192	8.546746455	0.002004797	6.041136271	0.002004797	20.84833357	13.8878656	0.002004797	0.002004797	0.002004797	2.753505312	0.002004797	32.28464817	0.002004797
1.03485	982.4315772	1014.495383	1006.058877	539.9258204	644.2409333	957.8514465	947.0121808	1046.906031	1083.008567	1016.320068	1151.779228	850.1227112	662.5386261	903.6040438	821.1196653	897.6464648	685.9625865	1095.650552	324.4283099	317.2109919	347.2561799	244.178132	426.9462193	567.5047293	675.1316539	674.3856995	829.0403751	583.0768763	704.6447132	1092.922596	1127.262181	393.2742639	1823.181773	1382.137189	1887.971298	793.8071402	1958.848633	1667.555868	1850.45626	1864.681587	1473.481759	1055.258172	147.4821039	115.6294168	0.002004797	77.50639144	0.002004797	0.002004797	695.7765957	1058.034905	715.3818121	507.0716059	605.2149411	513.5438622	480.1236523	246.4512966	483.3316005	610.9226877	262.7764472	601.8965542	453.1310764	506.9000964	520.823325	537.4092875	689.8987092	525.2127205	330.2984454	273.7284551	326.5573277	280.1415446	289.4462225	239.6405705
1.04581	8415.576913	8019.466308	9049.433379	13649.43969	6071.781732	9089.716334	11412.05774	10581.38489	9689.917944	13980.61215	13223.16841	13765.47472	8423.915547	10559.00136	8850.216285	7482.587694	8316.287745	6509.091491	3673.424662	3697.749708	3757.294136	5054.377044	4092.292699	3625.430538	4753.369029	3771.503003	4418.328702	4428.560655	4279.107008	4006.374904	13230.37474	4103.156912	12632.76508	14790.0016	16753.21198	4544.383309	19780.27527	18598.71757	18476.91719	20207.79564	18397.14262	15164.06964	1475.140079	1432.222171	810.5104239	1355.570107	714.049809	772.3600017	4977.023232	5650.526047	6934.718023	7301.512719	5926.170672	4747.859181	3890.925565	4499.218225	5120.702381	5635.881992	4218.43935	5228.857053	4371.56542	3992.556625	3912.496663	4468.530754	4539.291809	4134.516753	2350.651775	2465.727008	2559.942173	2693.540995	2575.269311	2641.847996
1.06394	696.2501941	695.4173481	860.4245125	1528.824945	581.2040137	958.5326339	1119.756999	1119.314389	691.8350211	914.8290905	1339.417999	1036.884271	848.6622844	1043.156642	689.5473445	663.0892353	729.152762	303.9614328	0.002004797	180.107154	116.3696207	235.8598642	307.5050736	131.3350422	966.9781094	471.7634783	114.3274125	525.2257403	712.1884982	217.409961	564.890867	24.65950868	515.1932524	1384.523283	1167.187873	697.2270106	1079.164339	621.9242758	743.5525388	1424.104383	1344.171899	1367.511883	256.5976137	55.67791557	238.8263241	295.0450142	186.8945454	264.8835702	794.0091358	231.9172327	433.8624814	638.6379711	530.5532093	544.9861466	420.9419256	597.8157496	606.1187002	547.2139157	603.9099868	563.1489256	709.3459874	688.7151635	657.1125828	627.0019024	569.1184765	819.9726286	107.8493754	208.7810371	295.5633174	228.3770222	191.1270896	280.4264872
1.07238	740.7860551	734.2413908	792.6210655	977.222757	592.3818763	842.1722628	752.7736163	774.4490955	810.3103118	696.6388968	802.1721425	776.4154499	614.1171398	847.2837049	625.9307768	632.9146517	629.8462377	612.2125739	0.002004797	224.7656474	66.04017644	147.467975	200.8021755	172.5670136	375.7646991	563.536155	557.5184268	192.3617205	234.7483686	592.7252098	1325.83088	54.33045312	245.5890293	389.6812998	369.8274679	218.2188922	209.6427207	648.6824462	524.9324862	262.0553525	274.2954508	314.8889038	81.22412146	67.04733988	177.0890521	59.6914666	181.5673667	35.72757187	623.1833288	318.2755597	49.84692988	61.00076872	438.0399348	419.0181019	351.7268958	458.9275508	490.8435432	26.4380142	457.839908	507.3660001	201.4634276	193.9580916	162.3486374	199.6381008	196.2150674	201.6786177	942.4495398	979.0517176	1037.074805	2938.493152	1288.071493	1059.805395
1.09193	1214.557125	1186.136617	1314.696584	1273.786356	1095.26939	1192.43481	1726.297389	1788.250676	2398.686592	1892.310423	1901.684291	1984.708868	1291.223494	1595.916007	1421.91256	1397.359844	1385.338018	1244.982016	429.0015981	91.37400233	293.2889257	388.6374328	122.5203111	717.6679905	208.6618693	366.9417664	485.6268655	189.7842598	138.6036073	266.8798086	603.0681476	28.27956937	353.3354583	124.2021808	437.6205099	202.6021839	210.2062392	198.8820794	466.487838	192.3737192	574.9715515	450.2637931	87.34505708	74.49622328	52.05210617	47.48599324	118.553362	2.308811488	857.9289068	980.9968126	0.002004797	0.002004797	922.8855869	456.4590775	783.3249683	719.2644188	849.2069247	0.002004797	812.2570125	1540.495658	143.5041232	141.5235832	156.3987913	252.968743	179.1537924	193.9930364	3097.416316	3186.785597	3370.23891	2432.410495	3524.946138	3618.868485
1.10545	7.169016137	9.525977767	12.05690622	225.4618829	17.97763356	70.61590462	50.45098774	33.7383424	20.20028588	35.2448916	30.60445216	38.4291649	52.87488238	61.65896276	31.43120115	13.31429343	54.46020513	46.79174969	63.80840809	103.5830122	76.20410659	7.785379432	42.97009707	248.800297	159.9217122	131.9311008	185.1563668	136.8809805	77.98107798	53.37340034	0.002004797	12.6478132	323.4988304	96.38480974	227.945302	282.4271257	297.9629426	0.002004797	236.003783	216.8635434	11.00334793	0.979540319	161.4362621	107.0329193	48.14595488	151.7813401	60.49777551	72.69350515	12.03892364	38.4896495	0.002004797	33.733757	0.002004797	58.30051716	30.70774896	25.74816898	39.8174422	0.002004797	44.25907051	2.179224421	14.90227991	0.002004797	8.792517066	14.84643241	26.60403886	13.49764028	160.2974821	143.9074777	32.91314765	155.7111726	130.2510496	40.94616601
1.11991	275.0130902	272.9443945	310.71686	424.8425878	190.1841228	313.7277182	182.4903796	150.2667457	212.7601255	147.684994	165.7514245	175.8529261	201.7110589	274.9308497	211.2310605	264.2543685	244.6952114	323.664498	138.4663155	118.073166	340.9943279	179.7326504	306.6658719	762.6834021	621.7159257	194.5123322	600.9624514	412.5816584	210.5133772	183.6580904	104.4328052	150.9680779	664.6809126	408.1751377	418.6110469	836.860105	942.234834	379.0313708	597.8836147	956.9616557	0.002004797	0.002004797	360.6973558	272.0323777	127.761481	319.9477107	191.9731577	225.4014479	88.69200079	187.3612507	27.28514641	127.3168405	65.79160149	135.7206962	114.7289601	99.44968635	124.9577643	80.03364902	90.95455316	107.6006263	182.0321135	57.56245867	220.3707962	22.88708472	127.2642523	110.6050254	329.0345669	315.6807145	281.088386	336.8201064	315.6106862	370.7076017
1.13465	163.639681	174.5653132	152.0588407	237.0259118	72.29984844	193.1616503	133.6925735	123.574978	130.1106813	161.1365437	159.0711482	185.1136761	64.01682227	48.60242056	98.47224062	105.1710986	70.25324911	179.9624404	61.65954104	294.2675491	239.5984018	113.8329841	580.3049659	1433.363454	234.1980737	70.84714142	299.7417562	199.3152354	215.1790079	150.3830308	182.4200667	132.5955117	246.2163299	248.2094468	91.91864234	252.9499417	10.50394536	99.05746432	0.002004797	0.002004797	39.84146264	0.002004797	233.3265085	246.679112	118.6489181	221.7013258	125.3935826	153.0106432	0.002004797	107.4468763	107.2153604	59.27217416	68.53602534	0.002004797	46.52511296	0.002004797	7.912782231	56.96541381	0.002004797	75.84107448	144.744233	62.10997467	0.002004797	77.05511756	20.67021363	0.002004797	228.5143634	223.2691623	180.6234993	242.7200351	212.4227381	244.1479233
1.14898	107.9361303	103.2635158	102.0537409	46.83544899	65.98994769	25.3443063	146.5213176	141.5842647	181.0259514	266.5813402	300.2597043	213.9585046	110.6231088	213.08615	167.4381954	277.5262582	113.046141	271.1537797	219.3068457	553.8697533	530.8028841	232.693954	815.1597441	1767.282822	301.6895555	58.28054252	204.9842858	185.0393721	200.8694637	149.6431664	231.6102649	85.54862551	259.0194927	368.4168079	159.3460879	227.1285099	36.490086	78.01596506	62.15118455	19.32648175	26.00825759	1.060764132	269.612419	258.1855846	143.7213467	252.4535549	141.9745183	180.9551771	35.09477796	177.5180755	96.0617121	24.3281826	35.99959614	20.19180212	150.4822316	37.19722681	100.4438843	230.895719	65.88599675	186.4268802	129.2705158	33.16424205	20.86988936	25.13215308	11.27462881	24.56043679	672.9018355	1075.764056	785.2163376	357.979122	687.7954919	830.3112987
1.15774	581.633051	583.0277762	621.0169732	322.3189564	473.458395	511.9681211	421.9120369	396.8265429	665.1504756	455.7581076	500.4063563	475.0184159	521.9850214	589.7736506	579.3487349	676.002369	566.8936482	947.5811637	2224.176821	1885.26164	2323.196247	1545.087454	2494.995456	3686.305046	453.9681638	93.32042574	197.9955886	423.8098795	410.7124905	477.6989008	643.7799533	749.5234127	480.8542163	559.1622356	379.4654772	533.7616579	142.7465118	176.1019768	167.2836417	156.1178314	108.8498313	87.31665201	679.6500929	650.0076709	384.6620133	658.9667537	363.1446219	525.2532732	287.920173	277.1120282	298.6112957	79.57684631	321.6143023	127.1727782	252.384266	180.8956371	192.3262258	361.4558715	183.884082	323.1201679	200.1019241	103.0759531	126.4321786	230.2784283	67.43398292	134.8728887	1873.29502	2605.293313	2084.57844	2556.503571	2023.691278	2245.144836
1.17509	1321.471856	1292.996312	1288.284003	714.0820669	1027.587097	1101.47646	1027.497388	1080.390326	1700.097268	1126.870495	1220.320298	1191.932437	1287.096861	1326.600046	1382.787326	1565.786924	1307.66845	1884.900862	6483.497852	4997.904993	5599.878615	4593.107995	5794.333176	7397.593205	461.4720677	204.5109589	407.4683971	539.1344863	526.5449634	488.4578362	655.1344509	717.3362811	810.4542402	555.8525289	645.8525148	758.9387213	471.9729967	520.3505823	477.951322	472.6717085	445.4458659	339.0483718	1521.810886	1555.327911	1044.702618	1655.518041	1024.205955	1378.240578	154.6129531	344.4939125	404.7573762	253.0017438	243.1003519	234.3237484	284.6008868	236.8096969	220.6048278	349.0201261	125.3396401	314.0729766	198.4351394	221.7615315	181.3929032	206.5891255	137.4855346	206.3066806	4493.320109	4815.188832	4844.087765	5027.01164	4867.829856	5169.44835
1.19276	15014.269	14787.9808	14453.43479	9934.259055	12852.10126	12818.87866	11094.84972	10392.40427	10819.42869	8971.711698	9877.944814	9318.918816	16263.23718	15931.8478	17017.47281	18716.37667	16168.19159	15801.36265	35523.24783	30833.03547	33469.19977	29248.43745	32516.50472	35896.7184	1309.107932	820.0318534	1068.260917	1288.95839	1208.564349	927.2988031	973.7769514	2066.738282	1587.012153	1105.000903	1957.382884	1459.348556	1909.68641	2251.675334	2153.80699	1887.306914	1772.130208	1698.466948	2906.059031	2859.713851	2391.938572	3060.420515	2138.287245	2727.003738	2677.859703	2888.029008	3706.267961	3531.405006	3387.289453	3279.19886	1998.439426	3051.335659	3854.965738	3883.855654	3191.954557	3027.367191	888.1577352	1224.19465	911.6137827	766.8285538	806.9051155	943.4504255	18021.31332	18407.45693	18124.8846	19496.30664	18521.66584	18558.83247
1.20338	8927.965291	8539.040769	9453.492437	7628.191948	8146.601702	8239.476211	7478.296622	6436.669303	5738.482515	5681.646733	6452.861512	5920.467042	10996.61683	9536.46347	10626.97844	10878.44275	10197.99594	8324.178564	20450.22445	19283.60118	17902.76962	19781.69263	18756.38034	18189.72126	1037.053502	702.1666604	903.7126643	1073.424911	749.6974087	733.586549	584.8794998	1226.863614	863.1085222	662.5171785	1087.058697	1061.718378	851.3131021	1101.488828	1071.12734	972.7783762	999.101274	939.1938004	2177.90181	1743.127244	1623.498083	1962.230453	1452.526737	1919.278034	1514.297076	1286.534316	1895.276812	1954.093658	1904.88373	2080.349326	982.0761156	1786.734143	2482.38101	2140.27562	2141.655425	1521.450978	459.6987778	690.7670792	470.0844304	381.5094072	404.3451588	481.3037946	9303.987774	10323.40293	10038.80043	10087.20575	9985.509838	10127.65945
1.22475	1210.072501	1193.288007	1768.579803	2020.952185	1559.83502	1614.181497	1676.795661	1641.694176	1954.1593	1533.729126	1689.333348	1573.396517	1629.742058	1582.691871	1407.950086	1369.628375	1428.827051	557.076567	15841.58885	13306.64282	12318.5321	13123.70458	13232.99145	14088.73584	1260.457865	796.949981	1034.496993	1346.730707	794.2269255	873.3928869	620.9374809	886.3118022	923.3854102	762.0167209	718.5610299	1256.566642	431.9706478	453.0048504	293.4711004	413.2747013	772.7262395	382.410668	2934.632854	3389.659728	3109.388964	4071.821968	3052.358924	4116.011895	373.6138221	283.4140324	483.4978372	552.435514	438.6982272	422.2740751	338.87344	399.8124095	375.7790299	525.2603637	381.9887985	409.9761238	289.4734884	382.589822	305.8253471	280.8265113	238.5890816	294.0286578	7772.579435	8150.217318	8082.686173	8651.374584	8199.675467	8559.964132
1.24778	1127.968389	1103.31393	1779.470532	2129.529236	1393.945472	1202.029395	1340.245151	1163.452274	1575.062051	1258.425408	1337.127829	1429.742892	1208.137754	1568.288596	1122.274419	955.1677459	1199.138584	781.0306363	13504.52093	10383.28482	9490.92243	9805.268692	9128.976274	9452.153024	822.0198758	369.3018367	607.5906558	806.0473417	477.7873566	503.483269	486.5812099	876.7258427	583.4787266	569.6475479	579.6421639	778.9130805	264.6892549	197.1455949	130.2096914	132.2685487	271.4884814	192.8249345	1152.172489	2142.139988	2390.2025	2538.996363	2319.892377	3696.249413	407.5960311	358.7692301	295.1163979	541.3249964	459.3995632	497.2039624	544.7633433	567.0650145	467.2016762	572.0339693	277.5675461	306.3789265	303.8176727	348.0326521	314.4876125	291.7655628	288.2526177	360.0466511	5857.266647	6283.853171	6507.855907	6336.075565	5968.512674	6093.886685
1.2596	152.5759641	148.1310854	478.1151393	650.9348425	393.2822911	125.9629271	307.0017042	332.0181998	531.1950365	431.7920546	431.0294023	507.2096625	160.9236885	361.2562257	118.5987406	80.60489322	218.7285459	1.70255223	3329.350573	3137.130967	2713.345221	3048.249878	2422.540584	2393.372829	318.1319088	80.18554772	212.0100001	278.8393935	224.8004005	181.0369132	231.0802781	358.8928298	431.7889056	262.1830723	485.2379919	248.0894143	218.8781757	93.85785569	153.7384643	225.1267674	0.002004797	162.6787402	193.8887371	380.222482	132.9700878	478.8280041	517.3829761	1788.018773	105.8063201	109.4611083	0.002004797	185.4073506	143.619215	189.0364044	0.002004797	16.79286828	23.38030522	217.8097027	81.09735501	0.002004797	55.60941077	87.60316396	63.86738523	0.002004797	0.002004797	88.49621674	1874.061431	2062.72757	1752.195352	1443.20155	1553.314604	1484.418966
1.27185	667.3727593	652.9352606	812.9459324	792.2980864	660.8504831	545.0900425	597.3439144	609.4675306	861.9922167	677.3261834	728.4532866	757.367549	476.2924269	644.9469159	471.8735017	542.0720194	518.9708464	486.9240975	1146.471673	1749.313279	1583.887386	2073.989084	1123.643719	814.8143761	240.4171423	101.1783699	154.1882616	261.0050073	170.3872539	121.7769065	185.6813868	36.32017664	336.133411	249.6189319	364.8154943	184.4369513	168.5033937	204.3796983	171.5020259	165.9192445	87.04748214	50.00432941	126.2779381	172.4481748	0.002004797	112.056025	349.5153523	1595.850966	19.69870598	41.65489786	17.3368296	20.78294249	48.25477504	48.76594939	60.45495441	64.72877959	69.69117426	75.01257584	79.6299225	27.94082174	23.76868044	27.67386637	33.92901461	7.357178437	21.85475311	10.03082013	535.7300346	584.8656745	1907.900465	584.0382351	1601.811026	679.3073545
1.2812	1490.687465	1520.409224	1507.851047	1343.422012	1255.769517	1291.32317	970.7844883	1082.269909	1295.493316	1039.371472	1156.80285	1177.126928	964.4430807	1223.55677	1157.052054	1268.929399	996.7435129	1024.534084	19.91500626	1012.770804	864.8674306	322.3902276	567.8150987	382.1313442	335.8511097	194.3082242	312.9157642	312.1259986	267.8661999	287.5355677	320.2015645	207.208987	604.7774587	366.2746597	379.6420758	366.5199449	336.7646246	393.7683977	358.9568435	360.509481	326.0567658	358.1372411	795.6461087	12.7797523	533.2550058	997.3192683	227.0987219	1419.796629	139.2921518	283.5956925	244.018324	175.4621472	149.1927529	174.439442	348.6737113	231.0122289	166.8817907	228.823202	94.42800486	225.0251691	266.4337642	238.8618265	294.8094821	238.8755492	232.9526465	231.4823612	774.8749736	906.0520902	2187.567721	737.0583	934.4967769	702.6557477
1.29843	15649.16345	15194.40574	7063.072227	4984.762884	5223.256915	18026.82372	9557.043895	11198.98623	8923.951896	9307.988096	8906.004305	7937.314442	7957.754389	13342.76229	11640.49367	11489.52718	7929.188841	5727.898138	12752.98427	1799.285681	1526.236642	10866.37386	1083.585913	727.82012	3846.198421	3267.788002	3698.162599	4352.064957	3587.049135	3764.765812	2643.806247	2412.073404	3058.289882	3082.529581	2956.478179	4601.510203	5391.010343	5529.950775	5860.577408	6827.430993	6834.987661	8125.90396	2722.857617	2817.403774	2048.140429	3442.474072	1736.530421	2908.789248	3366.410461	3999.736093	3082.153461	2465.837267	2952.070731	3383.65779	5554.782516	4601.845096	3600.819634	3200.893897	2639.833267	3210.462925	5075.223195	4511.356472	4874.088416	4029.897484	3646.106887	3834.240163	367.1958243	661.5483061	1144.651658	942.4363565	917.5746758	596.129027
1.3106	1036.915869	909.5269068	445.0688536	516.4176039	299.1220052	1503.485122	752.0013368	855.0594	631.7146366	706.042291	661.6828749	549.6586992	602.478078	1003.496749	804.4585831	662.0546294	583.749335	183.2161562	1572.387135	200.4543832	647.4946619	1460.599937	0.002004797	0.002004797	308.3194671	312.2437045	246.5358488	350.1097413	211.5989414	240.1666296	252.6526348	238.6149565	199.4540973	296.6584171	234.6716515	283.9387085	578.7724247	582.1390127	658.5837041	789.2068361	793.4079621	1171.445868	26.47231686	892.4240541	0.002004797	38.06023213	579.8135393	685.7484574	468.6386785	285.4254267	256.1693009	221.757314	255.4758661	369.3979198	563.6411657	535.2898835	363.1236153	230.7095221	237.8417677	215.2131555	551.1055996	480.3828507	559.6341947	537.8648253	449.568156	404.9870904	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797
1.32345	2152.940172	2079.584889	2127.991697	1768.615614	1661.844467	1752.315473	1341.964008	1605.822473	1957.563391	1548.451585	1613.19187	1477.741891	1512.053968	1879.834104	1851.08313	2280.273053	1542.666627	1773.662197	5303.476579	4562.715546	325.792715	3330.224699	260.7395885	183.7633103	359.2627287	1678.516511	383.2655556	333.9475436	0.002004797	751.9101608	521.4237329	793.2938757	306.3753227	358.3446514	318.8003979	589.6941878	755.6965006	124.2101596	244.8579562	190.9131434	540.1438963	698.0940624	324.8463683	502.2674845	0.002004797	202.5774963	216.1498698	357.2841516	570.8668718	460.17209	490.2214455	571.3593425	422.2983207	463.1006093	402.5962902	421.7031416	371.8894585	464.0205034	177.5615488	538.292807	604.4873532	585.8707804	599.4489704	574.2433162	570.7247912	575.3933194	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797
1.33642	13270.15202	12742.18615	14858.73327	13612.7011	11692.7322	11544.2936	14441.5954	14008.86087	16015.94512	15969.10185	15081.29443	17175.70638	14175.40613	16989.86966	14918.72793	18138.21991	16383.8357	12759.23861	39876.88327	7384.785053	12664.73942	30257.16453	9394.753058	11163.33729	4086.263169	10847.0567	3622.448399	3340.589911	2195.048147	3736.958641	6452.685561	2072.26305	2401.160389	2998.461599	2353.095945	4918.25696	3309.686956	2120.773788	1460.034567	2015.354361	3703.247289	2520.013158	3789.591753	3958.315432	3286.365993	5996.131711	2941.466508	3617.279281	3387.279045	2192.029812	2522.54649	4714.548732	2552.888298	4416.769145	1893.606314	1812.658994	2628.674339	5069.840526	3974.214588	2866.324964	2703.297182	2627.642653	2402.535137	1989.171818	2142.910327	2392.043602	79.93027262	48.9857808	8.665300835	121.0845353	15.4596716	410.5059651
1.35971	27607.5685	26193.16591	28478.01963	21715.43654	21901.25051	21907.86131	27088.94405	24366.10883	23611.02754	25588.61301	23913.8591	24559.10381	21428.57739	25020.58194	21726.33922	24318.79822	21206.44516	20409.9266	51018.75255	23084.44503	25210.84954	41759.0575	23924.44544	27548.8474	1784.777759	1538.97257	1692.626658	1420.867759	3591.425905	1577.178282	1276.419844	1805.615548	1136.656652	1266.079527	1224.603931	1569.010371	1324.437989	2552.862061	2022.117269	2501.356402	1375.82418	1456.227214	6040.596201	6467.600803	5624.226959	5604.052105	5171.445097	6173.286859	1849.663337	2747.011505	3357.475575	2314.778722	3579.52886	1327.97649	3508.093049	3658.292235	3818.630202	3110.058145	2997.173318	4212.233546	1569.525388	1494.870159	1496.008854	1279.453626	1554.811999	1658.107165	20298.45944	21332.59558	21770.38902	22057.02799	22080.38625	20985.14335
1.37221	18807.75301	18798.98938	22530.43972	22669.08398	16068.01042	19299.71951	22379.58096	21154.7965	17522.73692	18964.9757	19703.72667	18265.98652	17397.07206	21298.33525	18510.18465	18827.70529	17482.76831	14026.61213	24099.53889	47845.00785	45745.54262	21589.04208	46168.48467	47190.31366	2288.080142	1825.10838	2283.843045	2013.895529	2811.265386	2255.406137	1420.000872	1485.461934	1255.535576	1387.175732	1152.805683	2097.788796	1154.908978	1292.994698	1421.416538	1391.676904	1372.799551	1499.641771	2733.395956	2964.588125	2489.998413	3479.981403	2369.323895	2918.939097	1467.03171	1528.530323	1708.970682	1943.112975	1705.200525	1684.970682	1456.172415	1961.462742	2022.841073	2254.051533	1983.978575	1744.562389	1095.133939	1052.457779	972.6357898	907.0252814	1088.00424	1131.20589	36029.45092	34006.82454	34700.75371	42790.60432	40332.3023	41520.34105
